"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Aiken County, SC"	"45003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	2245	Unreliable
	"Aiken County, SC"	"45003"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	10	2245	Unreliable
	"Aiken County, SC"	"45003"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	14	8778	Unreliable
	"Aiken County, SC"	"45003"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	14	3998	Unreliable
	"Aiken County, SC"	"45003"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1173	Unreliable
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	21	5911	355.3
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	22	2474	889.2
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	14	2474	Unreliable
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	12	12519	Unreliable
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	23	12519	183.7
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	16	9582	Unreliable
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	28	9582	292.2
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	14	4550	Unreliable
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	32	4550	703.3
	"Anderson County, SC"	"45007"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	15	1148	Unreliable
	"Beaufort County, SC"	"45013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	10	2642	Unreliable
	"Beaufort County, SC"	"45013"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Cardiac arrhythmia, unspecified"	"I49.9"	10	2642	Unreliable
	"Beaufort County, SC"	"45013"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	12	6621	Unreliable
	"Beaufort County, SC"	"45013"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	10	1861	Unreliable
	"Beaufort County, SC"	"45013"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	13	1861	Unreliable
	"Berkeley County, SC"	"45015"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	1325	Unreliable
	"Berkeley County, SC"	"45015"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	12	1325	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	15	9083	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	28	4699	595.9
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atrial fibrillation and flutter"	"I48"	24	4699	510.7
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	24	4699	510.7
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Other forms of acute ischaemic heart disease"	"I24.8"	18	23970	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic heart disease"	"I25.1"	18	23970	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	12	17241	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Other forms of acute ischaemic heart disease"	"I24.8"	21	17241	121.8
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	24	17241	139.2
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	11	6906	Unreliable
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	32	6906	463.4
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	23	2382	965.6
	"Charleston County, SC"	"45019"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	15	2382	Unreliable
	"Cherokee County, SC"	"45021"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Other ill-defined heart diseases"	"I51.8"	12	2858	Unreliable
	"Cherokee County, SC"	"45021"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Other ill-defined heart diseases"	"I51.8"	12	3577	Unreliable
	"Cherokee County, SC"	"45021"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Other ill-defined heart diseases"	"I51.8"	16	2583	Unreliable
	"Cherokee County, SC"	"45021"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Other ill-defined heart diseases"	"I51.8"	10	1094	Unreliable
	"Chesterfield County, SC"	"45025"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	21	2231	941.3
	"Dorchester County, SC"	"45035"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	11	2821	Unreliable
	"Dorchester County, SC"	"45035"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Congestive heart failure"	"I50.0"	11	1195	Unreliable
	"Dorchester County, SC"	"45035"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	12	8996	Unreliable
	"Dorchester County, SC"	"45035"	"2016"	"2016"	"Male"	"M"	"65-74 years"	"65-74"	"Acute myocardial infarction, unspecified"	"I21.9"	21	6022	348.7
	"Dorchester County, SC"	"45035"	"2016"	"2016"	"Male"	"M"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	10	2243	Unreliable
	"Florence County, SC"	"45041"	"2016"	"2016"	"Female"	"F"	"55-64 years"	"55-64"	"Cardiac arrest, unspecified"	"I46.9"	10	9767	Unreliable
	"Florence County, SC"	"45041"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Cardiac arrest, unspecified"	"I46.9"	10	7459	Unreliable
	"Florence County, SC"	"45041"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Cardiac arrest, unspecified"	"I46.9"	10	3868	Unreliable
	"Florence County, SC"	"45041"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	11	1599	Unreliable
	"Florence County, SC"	"45041"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Acute myocardial infarction, unspecified"	"I21.9"	12	8360	Unreliable
	"Georgetown County, SC"	"45043"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic heart disease"	"I25.1"	12	914	Unreliable
	"Georgetown County, SC"	"45043"	"2016"	"2016"	"Male"	"M"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	10	4394	Unreliable
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Atherosclerotic heart disease"	"I25.1"	17	24313	Unreliable
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"65-74 years"	"65-74"	"Congestive heart failure"	"I50.0"	11	24313	Unreliable
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Acute myocardial infarction, unspecified"	"I21.9"	18	12271	Unreliable
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Atherosclerotic heart disease"	"I25.1"	27	12271	220.0
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"75-84 years"	"75-84"	"Congestive heart failure"	"I50.0"	14	12271	Unreliable
	"Greenville County, SC"	"45045"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction, unspecified"	"I21.9"	18	5534	Unreliable
